19550101,-3.8,-1,-4.7
19550102,-6.5,-3.8,-7.7
19550103,-7.7,-5.4,-10.2
19550104,-4.6,-3.6,-7.6
19550105,-5.5,-3.2,-7.1
19550106,-6.2,-5.4,-8.2
19550107,-4.8,-4.1,-6
19550108,-5.2,-4.6,-6
19550109,-2.2,-1.2,-5.4
19550110,-1.4,0.4,-3.5
19550111,7.6,10.2,-2.8
19550112,1.7,9.6,0
19550113,-0.4,3.4,-1.2
19550114,7,12.1,-2.7
19550115,0.7,4.5,-1.4
19550116,7.7,12,1.4
19550117,-1.2,7.4,-3.2
19550118,-1.4,0.5,-4.1
19550119,-1.8,2,-3.6
19550120,-4.3,0.6,-9.8
19550121,-4,1,-11
19550122,0.1,2.3,-4.5
19550123,-0.6,1.6,-1.6
19550124,-2.5,-1.6,-2.8
19550125,-2.9,-1.7,-3.8
19550126,-3.1,1.2,-5.4
19550127,-1.6,2.8,-6.3
19550128,-2.4,0.3,-4.9
19550129,-2.3,2.3,-5.4
19550130,-2.4,0.3,-4.7
19550131,-2.4,-0.7,-4.2
19550201,0.2,4.6,-3.8
19550202,0,5.7,-2.8
19550203,2.5,5.4,-1.3
19550204,4,7,0
19550205,6.4,7.7,2.3
19550206,2.4,5.6,1.6
19550207,0.5,2,-1.1
19550208,6,8.8,-0.4
19550209,3.1,5.2,1.7
19550210,0.1,4.1,-1.2
19550211,-1.6,1,-3.6
19550212,-1.2,2.6,-6
19550213,-1.7,1.4,-2.4
19550214,-4.4,-2.4,-5.2
19550215,-2.2,0.5,-5.7
19550216,-1.7,0.3,-4.6
19550217,-1.4,2.3,-6.5
19550218,-3.7,-0.6,-4.6
19550219,-2.5,0,-8
19550220,-2.2,1,-5
19550221,-3,0.4,-5.2
19550222,2,3.6,-3.4
19550223,-0.6,1.8,-1.5
19550224,-1.2,-0.2,-3.4
19550225,-3.1,-0.6,-3.8
19550226,-4.6,-3.4,-5.1
19550227,-4.9,-3.4,-6.1
19550228,-6.1,-4.3,-9
19550301,-4.4,-2.9,-6.2
19550302,-4.7,-1.3,-8.8
19550303,-2.4,2.6,-8
19550304,-0.9,5.6,-11
19550305,-1.4,2,-2
19550306,-4.9,-1.8,-6.7
19550307,-3.5,0.5,-9.7
19550308,-3.4,2.6,-12.2
19550309,-0.6,0.6,-2.2
19550310,-0.6,0.6,-1.1
19550311,-3.6,-0.8,-4.7
19550312,-2.4,0.1,-5.2
19550313,-2.3,1.6,-3.4
19550314,-2.2,-0.6,-5.6
19550315,-0.1,2.8,-5.8
19550316,1.3,6.4,-0.4
19550317,-1.4,2,-3
19550318,-2.9,0.2,-4
19550319,0,2.9,-4.9
19550320,-1.1,1.5,-2.8
19550321,4.2,7.4,-2.5
19550322,6.6,10.7,3.9
19550323,9.4,14.4,4.5
19550324,13.7,21.6,6
19550325,15.4,21.6,10.5
19550326,15.6,21.7,7.4
19550327,11.1,16.2,8.7
19550328,3.3,10,1.9
19550329,0,3.2,-1.3
19550330,0.6,3.8,-1
19550331,0.2,4.5,-3
19550401,3,7,-3
19550402,4.9,9.4,2.1
19550403,7.4,13,-1.4
19550404,7.8,11,4.6
19550405,7.5,9.1,6
19550406,11.2,17.1,6.6
19550407,8.8,14.6,5.4
19550408,8.6,12.3,5.9
19550409,8.6,9.7,7.7
19550410,6.9,10,6
19550411,7.4,9.3,5
19550412,4.5,8.1,2
19550413,7.6,10.6,1.2
19550414,4.5,8.7,2.2
19550415,1.7,5.6,1.2
19550416,1.5,3.5,-0.4
19550417,2.1,5.5,0.4
19550418,4.6,7.8,1.1
19550419,4,8,-1.8
19550420,5.4,11,-1.6
19550421,8,12,2
19550422,6.4,9.9,2.5
19550423,7.8,13,-0.2
19550424,7.8,14.6,2.7
19550425,5.1,9.1,0.2
19550426,10.6,16.5,-0.2
19550427,11.9,16,9.1
19550428,16.8,23.4,7.8
19550429,19,25.2,8.2
19550430,20,26,11.4
19550501,18.8,25.4,12
19550502,15.4,22.9,13.3
19550503,7.9,11.8,5.9
19550504,12.7,18.4,4.1
19550505,16.5,20.6,10.4
19550506,17.2,25.9,14.3
19550507,10.9,15.3,9.7
19550508,12.8,17.5,6.6
19550509,17.1,24.4,6.3
19550510,14.8,20.3,11.1
19550511,9.2,14.6,7.9
19550512,9.2,13.3,4
19550513,15.4,21,4
19550514,12.1,17.8,10.6
19550515,5.8,11.4,4.8
19550516,9.1,13.2,2.4
19550517,13.8,20.4,6.9
19550518,7.6,13.2,6.2
19550519,6.1,9,4
19550520,6,10.6,2.4
19550521,7.8,13,1.4
19550522,5.1,9.2,2
19550523,9.3,14.2,4.3
19550524,13.6,18.6,4.4
19550525,15.8,22.1,6.5
19550526,15.7,21.4,12.2
19550527,12.5,21.4,8.6
19550528,11.5,16.6,7.1
19550529,9.8,12.1,8.2
19550530,12.3,17.5,5.5
19550531,13.5,16.8,4.7
19550601,12,18.1,5.7
19550602,10.8,14.8,7
19550603,12.9,17.2,4.6
19550604,12.4,15,8.5
19550605,16.4,19.5,12
19550606,20.3,25,13.7
19550607,19.1,27.3,14.7
19550608,14.4,19.7,9.8
19550609,16.8,25.7,8.9
19550610,10.4,14.9,8.9
19550611,9.2,11.5,7
19550612,14.3,19.4,6.4
19550613,12,16.5,9.8
19550614,11.4,14.3,8.8
19550615,16,20.4,9.8
19550616,18.5,22,13
19550617,19.3,23,14.8
19550618,20,24,13.7
19550619,22.1,26.2,15.4
19550620,17.3,22.6,16.4
19550621,16.8,20.2,15.1
19550622,15.6,21,13.8
19550623,17.5,21.6,14
19550624,20.6,24.8,12
19550625,20.9,25.8,13.4
19550626,17.8,23.6,15.4
19550627,14.5,16.2,14
19550628,14,15.7,12.7
19550629,16.8,21.2,11
19550630,15.4,19.2,13.7
19550701,18.2,22.2,10.8
19550702,21.3,26.2,13.4
19550703,18.4,25.5,15.6
19550704,17.7,21.7,15.2
19550705,13.9,17.4,11.4
19550706,10.1,12.8,9.5
19550707,11.1,14.2,9.2
19550708,13.4,14.5,11
19550709,14.4,16,14
19550710,17.2,20.6,14
19550711,18.9,24.2,10.9
19550712,19.9,25.3,14.6
19550713,17,19.7,15.7
19550714,17.3,21.1,15
19550715,18.2,22.7,14.6
19550716,20.7,25,14.2
19550717,23,28,15
19550718,24.8,30.8,16.6
19550719,23.6,28.6,19.2
19550720,18.1,24.3,15.6
19550721,21.3,25.4,15.5
19550722,17.2,22.3,16.3
19550723,17.8,21.7,15.1
19550724,17.6,21.7,16.3
19550725,17.5,22,11.7
19550726,17.9,20.7,12.2
19550727,16.2,21.3,13
19550728,15.8,19.5,13.2
19550729,14,17.6,10
19550730,14.3,16.6,13
19550731,15.8,19.1,12.4
19550801,17.6,23.2,13.4
19550802,17.1,22.6,11.8
19550803,16.3,19.2,13.8
19550804,15,17.2,13.8
19550805,14.4,17.9,10.4
19550806,16.8,21.6,9
19550807,14.4,20,12.6
19550808,11.2,13.8,7.6
19550809,11.8,15.9,9.4
19550810,14,16.4,10.4
19550811,17,23,10.6
19550812,16.8,24.1,12.9
19550813,17.8,21.4,13.9
19550814,17.9,22.5,12.6
19550815,16.1,21.3,13.3
19550816,16.4,20,12.3
19550817,18,22.8,10.7
19550818,19.6,24.8,12.8
19550819,17.8,20.8,15.4
19550820,18.1,22.3,16.4
19550821,19.9,25,12.1
19550822,20,26,13
19550823,19.5,25.3,12.7
19550824,18.9,24.8,13.5
19550825,16.4,19,14.4
19550826,17.6,22.7,12.2
19550827,18.4,25.3,13.8
19550828,18.3,23,14.2
19550829,18.6,23.2,12.7
19550830,17.2,23.4,12.6
19550831,16,20.4,14
19550901,15.4,18.6,13.6
19550902,17.5,23.6,12
19550903,18.8,25.3,12.1
19550904,19.6,24,13
19550905,18.8,22.9,15.4
19550906,15.6,20.6,12.8
19550907,14.7,16.7,12.4
19550908,18.2,22.7,13.8
19550909,18.7,23.6,15.8
19550910,13,17.6,12
19550911,13.1,14.4,11
19550912,15.9,20,10.4
19550913,12.4,16.4,10.8
19550914,9.6,13.4,7.1
19550915,7.4,10.3,6.2
19550916,10,13.4,6.5
19550917,13.4,17.7,7.8
19550918,14.4,17.4,11.3
19550919,12.9,17.4,7.8
19550920,13.2,19.3,6.8
19550921,14.7,20.5,8.8
19550922,15.4,20.9,10
19550923,15.2,20.6,8
19550924,15.2,20.6,9.7
19550925,14.3,20.4,8
19550926,15.5,19.5,10.7
19550927,10.8,15.5,9.7
19550928,7.8,10.2,7.3
19550929,8.8,11.6,7
19550930,8.2,13.2,2.4
19551001,10.6,15.2,3.9
19551002,11,15.4,7.4
19551003,11.8,18.6,4.6
19551004,12.4,18.2,5.5
19551005,11,13.8,9.6
19551006,9,12.5,6.7
19551007,7.8,10.4,7
19551008,7.6,11.2,6.4
19551009,7.5,12.4,1.9
19551010,10.1,14.6,5.8
19551011,9.6,13.3,5.9
19551012,10.8,11.8,9.4
19551013,12.2,14.6,9.8
19551014,10.4,12,8.4
19551015,11.2,15.5,8.5
19551016,7,11,5.4
19551017,7.4,9,6.3
19551018,6.6,8.2,4.6
19551019,6.6,11.4,3.6
19551020,10.3,18,1.7
19551021,13.4,23.8,8.4
19551022,8.2,11.4,7.1
19551023,6.2,12.1,1.7
19551024,6,8,2.1
19551025,6,8.2,4.7
19551026,10,14.7,5
19551027,8.5,13.5,2.8
19551028,3.1,10,1.7
19551029,1.2,5,-0.4
19551030,1.2,7.6,-4
19551031,1.1,5.2,-3.3
19551101,1.9,5.6,-0.8
19551102,4.8,10.5,-1.4
19551103,4.3,12.1,-0.5
19551104,6.8,10,0.9
19551105,6.6,11.2,4
19551106,9.4,17.2,4.7
19551107,10.1,17.6,3.2
19551108,6.4,9.8,2.6
19551109,6.2,9.2,3.2
19551110,8.4,11.1,6.3
19551111,7.4,8.5,6.9
19551112,7,8.4,5.9
19551113,6.9,7.7,5
19551114,4.6,6.6,3.7
19551115,1.6,3.8,1
19551116,0,1.4,-2.7
19551117,1.2,2.5,0
19551118,-0.6,1.6,-1.5
19551119,-0.1,0.8,-2.7
19551120,-1,0.6,-2.1
19551121,0.9,1.5,-1.6
19551122,2.2,3.1,0.6
19551123,3.4,5,2
19551124,1.3,3.2,0.4
19551125,-2.7,0.4,-3.7
19551126,-3.9,-1.7,-8.6
19551127,-2.1,2.7,-7.8
19551128,-2,4.2,-5
19551129,-3.5,1.9,-7.7
19551130,-3.8,0.6,-8.2
19551201,-1.3,2.7,-6.6
19551202,-0.1,7.9,-4.4
19551203,7.6,11,-3.1
19551204,4.3,9.5,2.3
19551205,1.5,4,0.4
19551206,3.8,8.2,-0.6
19551207,6.3,12.6,-1.6
19551208,4.3,8.4,2.6
19551209,3.6,4.6,1.1
19551210,5.4,7.7,0.6
19551211,2.2,7.2,-0.4
19551212,-2.5,-0.4,-3.2
19551213,-3.8,-3.2,-5
19551214,-1.4,1.3,-4
19551215,4.5,6,-1.7
19551216,7.6,9.6,3.8
19551217,6.7,8.5,3.6
19551218,3.8,8,0.2
19551219,-0.7,0.6,-1.6
19551220,-1.5,-0.6,-2.2
19551221,2.1,5,-3.2
19551222,3.5,5,0.4
19551223,3.9,5.7,-1
19551224,5.7,7.8,3.8
19551225,5.2,6.8,3.7
19551226,3.5,5.9,2.2
19551227,4.7,6.5,2
19551228,8.8,10.7,3.6
19551229,8.2,10.6,4.6
19551230,5.6,8.9,3.7
19551231,0.8,4.6,-0.4
19560101,1.3,2.7,-0.6
19560102,2.6,4.3,0
19560103,0.2,2.2,-0.6
19560104,-1.2,0.2,-2
19560105,1.4,3,-1.5
19560106,0.4,2.2,-0.6
19560107,-1.8,-0.6,-2.7
19560108,-1.8,-1.2,-3.6
19560109,-1.2,1.3,-5.7
19560110,-0.3,1.4,-1.4
19560111,4.8,9.6,-2.6
19560112,4.1,10.6,1
19560113,4.2,7.2,2.4
19560114,0.4,3.3,-0.4
19560115,4.4,8.1,-1.7
19560116,2.9,6.4,0.1
19560117,1.2,5,-1.6
19560118,6.7,8.8,0
19560119,0.1,7.6,-0.7
19560120,1.3,7.3,-2.3
19560121,5.7,8,-1.6
19560122,5.3,7.2,0.8
19560123,4,8.2,1.8
19560124,2.8,6.5,0.8
19560125,-0.5,0.8,-1.9
19560126,-1.4,1.2,-4.2
19560127,3.1,6.2,-2.1
19560128,-1.3,1,-2.2
19560129,-0.8,-0.2,-2.7
19560130,-6.9,0,-7.8
19560131,-12.7,-7.8,-14.3
19560201,-16.2,-14.3,-17.2
19560202,-17.6,-14.8,-21.9
19560203,-12.2,-9.7,-20.4
19560204,-10.3,-6.4,-12.2
19560205,-11.3,-6.4,-17.8
19560206,-6.2,-4.2,-12
19560207,-6.8,-4.2,-7.7
19560208,-7.2,-5,-14.3
19560209,-17.9,-5.2,-20
19560210,-20,-17.9,-25.4
19560211,-13.3,-11.5,-18.5
19560212,-15.2,-11.3,-16.7
19560213,-15.2,-8.4,-18.6
19560214,-11.1,-8.7,-17.8
19560215,-8,-7,-11.7
19560216,-7,-2.4,-9.1
19560217,-13.2,-6.8,-18
19560218,-11.9,-8.5,-19.5
19560219,-12,-7.7,-15.4
19560220,-14.4,-9.3,-19.5
19560221,-15,1.6,-22
19560222,-8.2,-3.8,-17.3
19560223,-7.4,-5.3,-11.6
19560224,-6.7,-4.5,-7.6
19560225,-7.2,-4.2,-10.5
19560226,-5.9,-1,-9.4
19560227,-7.1,0,-15.6
19560228,0.2,4.7,-10.4
19560229,4.9,6,0.2
19560301,3.9,6.2,2.5
19560302,7.1,7.9,2
19560303,7.3,7.9,5.2
19560304,6.2,9.6,4.4
19560305,0.8,4.5,0
19560306,2.7,6.6,-4.4
19560307,1,4.3,-1.1
19560308,-3.7,-1.1,-4.8
19560309,-4.2,-0.4,-9.2
19560310,-2.6,0.2,-6.5
19560311,-5.9,-2.1,-7.4
19560312,-5.8,-3.2,-11.2
19560313,-3.6,-1,-5.8
19560314,-2.4,0.1,-6.4
19560315,-2.4,2.9,-10.1
19560316,1,6,-6.5
19560317,2.5,7.6,-3.2
19560318,2.9,8.5,-2.5
19560319,3.2,9.2,-1.4
19560320,3.5,7.6,-0.6
19560321,9,15.1,-0.4
19560322,10.3,18.6,6.2
19560323,5.8,8.9,1.9
19560324,9,14.6,5.6
19560325,10.6,16,2.7
19560326,7.6,13.2,1.7
19560327,3.7,7.5,3.3
19560328,5.3,10.5,1
19560329,9.8,17.3,1.8
19560330,10.7,18.7,1.7
19560331,10.6,17.8,4.4
19560401,6.3,9.7,4.8
19560402,4.7,8.2,1.6
19560403,7.3,13.7,-0.4
19560404,4.5,10.2,2
19560405,1.1,3.9,-0.4
19560406,-1.5,0.7,-2.8
19560407,-2,-0.8,-3.6
19560408,0.2,4,-6
19560409,6.8,11.2,0.1
19560410,10.1,16.4,1
19560411,11.7,16.8,5.8
19560412,12,16.8,8.4
19560413,12.1,17,7.4
19560414,13.1,15.9,9.4
19560415,13.6,18.9,9.6
19560416,12.2,15.3,9
19560417,5.2,12.2,2.8
19560418,1,3.8,0.3
19560419,1.2,3.6,-1.4
19560420,2.2,5.5,-0.6
19560421,5.9,10.7,-2.3
19560422,6.2,9,2.6
19560423,7,8.6,4.8
19560424,8.1,12.6,3.7
19560425,8.6,12.6,5.3
19560426,10.2,15.8,3.1
19560427,10.4,15.5,4.7
19560428,9.3,13.1,6.7
19560429,9.8,14.6,5.1
19560430,7.3,9.1,6.4
19560501,3.2,6.7,2.2
19560502,5.9,8.7,1.6
19560503,7.5,10.6,5.4
19560504,10.8,16.6,2.1
19560505,13.8,19.1,5.3
19560506,15.2,21.8,5.5
19560507,17.9,23.6,9.8
19560508,18.4,23.2,11.4
19560509,17.5,22.8,12.6
19560510,10.8,17.6,9
19560511,8.1,11.6,5.7
19560512,8.6,13.7,4.8
19560513,9.2,12.7,6.1
19560514,10.3,14,4
19560515,12.6,16,6.6
19560516,14.1,19.3,6.3
19560517,15.8,21.7,9.6
19560518,10.4,15,8.8
19560519,6.8,9.7,6.1
19560520,7.8,11.2,4.8
19560521,12.2,16.7,2.3
19560522,16.8,21.6,6.9
19560523,15.2,17.7,10.2
19560524,15.7,22.7,9.9
19560525,11.9,14,10.8
19560526,15.4,19.9,9.9
19560527,17.6,22,8.8
19560528,20.6,26.1,10.7
19560529,19.6,27.1,15
19560530,20,25.2,13.8
19560531,15.8,22.2,13.3
19560601,13.4,16,11.1
19560602,12.8,15.3,9.8
19560603,15.9,20,9.3
19560604,20,26.3,10.1
19560605,20.8,26.4,15.4
19560606,18.9,26.6,15.3
19560607,19.3,27,14.6
19560608,5.7,16.9,4.3
19560609,7.7,9.3,4.3
19560610,12.1,17.6,6.2
19560611,15.1,21.1,8.3
19560612,16.3,21.2,10.9
19560613,18,22.1,14.2
19560614,12.1,18.4,11.7
19560615,9.4,11.7,8.2
19560616,13,16.1,4.5
19560617,14,18.5,10.4
19560618,12.7,14.6,10
19560619,13.8,16.8,11.5
19560620,11.8,17,10
19560621,9,12.6,7.8
19560622,8.1,10.7,7.3
19560623,9.6,11,6.8
19560624,12,15.6,9.2
19560625,11.6,14.6,9.8
19560626,12.8,16.5,9.8
19560627,13,19.6,10.4
19560628,15.9,19.6,10.7
19560629,13.3,16.7,10.4
19560630,17.8,23,10.1
19560701,17.6,27,11.7
19560702,17.3,26.5,12.2
19560703,13.1,14.6,10.8
19560704,17.9,22.2,11.5
19560705,21,26.2,14.3
19560706,20.4,24.8,18.1
19560707,20,24.8,14.3
19560708,23.2,28.4,14
19560709,23.1,27.3,16.4
19560710,22.5,26.6,18.4
19560711,13.3,22.3,11.4
19560712,14.9,18.7,10.4
19560713,20.5,26,12
19560714,16.6,23.8,14.8
19560715,17.8,21.7,13.6
19560716,15.1,21.1,13
19560717,14.5,17.2,11.2
19560718,19.1,23.8,10.4
19560719,16.4,23.6,13.1
19560720,14.5,19.1,11.4
19560721,15.3,20.2,10.4
19560722,16.8,21.6,11.1
19560723,16,20.3,11.9
19560724,15.7,18.4,12.7
19560725,16.7,21,13
19560726,19.2,25,11.3
19560727,21.5,27.6,13.6
19560728,19,26,15.4
19560729,19.6,26.8,15.4
19560730,16.2,19.4,14.9
19560731,16.8,20.9,12.4
19560801,16.6,20.5,13.3
19560802,16.8,21.9,12
19560803,12.7,17.2,11.5
19560804,13.6,19.2,10.3
19560805,13.9,18.3,11
19560806,17.2,23.2,8.9
19560807,14.4,19.2,13.2
19560808,16.2,21.5,11.2
19560809,18.6,24.5,10
19560810,21.7,27.3,12.6
19560811,16,22.2,15.6
19560812,14.1,19,12.8
19560813,18.5,23,8.9
19560814,18.2,23.7,14.2
19560815,16.3,20.7,12.6
19560816,17.4,22.6,9.8
19560817,19.6,26.4,11.9
19560818,20.3,24.6,15.7
19560819,17.7,21.6,16
19560820,17.8,24.6,12.4
19560821,15.7,19.2,14.9
19560822,14.8,20.3,11
19560823,12.3,15.2,11.6
19560824,13.3,16.4,9.8
19560825,15.4,20.6,11.3
19560826,16.4,20.6,12.2
19560827,19.8,29.7,12.1
19560828,14,18.2,13
19560829,12.1,16.4,9.2
19560830,11.5,16,8.5
19560831,13.8,18.8,4.8
19560901,17.2,22.2,11
19560902,19.5,24.7,12.4
19560903,14,20,11.9
19560904,12.3,17.1,9
19560905,16.6,23.4,7.4
19560906,15.9,21.3,11.7
19560907,15.9,20.7,12.1
19560908,16,20.4,11.6
19560909,17,25.2,9.7
19560910,18.8,25,12.4
19560911,16.6,21.2,13.9
19560912,13,15.6,11
19560913,11.1,12.8,9.4
19560914,11.4,16,7.7
19560915,11.2,17.8,4
19560916,16.9,23.4,7.6
19560917,13,17.3,11.3
19560918,12,17.2,7.1
19560919,11.4,17.7,6
19560920,13.7,21,6.7
19560921,14.8,21.7,8.5
19560922,14.9,21.4,7.8
19560923,15.4,21.1,7.9
19560924,16.9,23,10.1
19560925,18.6,25.5,9.5
19560926,14.9,19.2,13.4
19560927,11.4,16.2,10.2
19560928,14.7,19.6,8.6
19560929,16.8,22.2,11.6
19560930,16.4,22.3,9.6
19561001,17.4,23.8,11.1
19561002,18.6,25.6,11.6
19561003,14.6,18.1,12.8
19561004,10.7,14,8.8
19561005,7.3,12.6,4.3
19561006,5.2,8.2,3.3
19561007,4,6.6,2.2
19561008,4.9,7.5,2.3
19561009,5.6,9,0.8
19561010,8.6,12.3,4.8
19561011,6.9,12,1
19561012,8.6,15.7,2.4
19561013,9,15.6,3.6
19561014,9.8,16,4.7
19561015,8.4,12.6,5.6
19561016,9,13,6.9
19561017,10.7,17.6,4.7
19561018,11.6,13.9,8.6
19561019,13.1,15.5,10
19561020,11.6,16.3,8.2
19561021,11,17,8.7
19561022,9.2,14.4,5
19561023,9.3,13.4,7.6
19561024,8.8,13.6,4.2
19561025,9,15.7,4
19561026,1.4,8.2,0.4
19561027,2.6,5,0.1
19561028,0.8,2.7,0.4
19561029,3.4,5,0.7
19561030,1.1,3.4,0.4
19561031,1.6,3.1,0.6
19561101,0,1.4,-1.1
19561102,0,1,-1.2
19561103,-0.1,2,-1.2
19561104,2.6,5.2,-1.4
19561105,5.2,6.2,2.6
19561106,5.4,5.8,3.5
19561107,5.6,7.8,4.5
19561108,3.4,8.6,-0.4
19561109,0.1,3,-3.2
19561110,5.8,10.7,-2.2
19561111,7.2,12,4.2
19561112,2.2,6.4,1.8
19561113,2.2,2.4,1.6
19561114,3,3.5,1.7
19561115,1.4,3.2,0.8
19561116,3.3,5.9,0.9
19561117,3.4,5.2,1.4
19561118,2.6,5.4,0.8
19561119,1.4,4.2,-0.5
19561120,-2.2,-0.2,-3.3
19561121,-3.5,0.2,-6.6
19561122,-3.3,1,-6.5
19561123,-2.8,-2.2,-4.4
19561124,-1.5,-0.8,-2.7
19561125,0.7,3,-2.4
19561126,5.1,6.8,1
19561127,6.4,8.8,4.8
19561128,4.7,8.4,2
19561129,0.6,2.6,-0.8
19561130,-0.6,0.6,-1.6
19561201,-4.4,-1.3,-6.4
19561202,-3.4,-1.6,-8.5
19561203,4.5,5.5,-1.8
19561204,6.4,7.4,4.4
19561205,5.8,7.3,5
19561206,5,5.7,3.1
19561207,5.7,6.1,4.6
19561208,6.8,7.6,5.4
19561209,3.8,6.8,3.3
19561210,3.9,4.6,2.3
19561211,3.4,5,2.6
19561212,7.6,9.8,-0.2
19561213,8.9,11.4,7.4
19561214,5,8.5,3.1
19561215,6.3,12.8,2.4
19561216,6.5,14,1.8
19561217,4,12.4,-0.4
19561218,0.7,6.4,-1.9
19561219,-3,-0.6,-4
19561220,-2.6,-1.6,-4.6
19561221,-0.1,1.4,-1.8
19561222,-0.4,1.4,-1.4
19561223,-4.6,-0.8,-6.7
19561224,-4.6,-3.1,-8.3
19561225,-6.2,-3.6,-9
19561226,-6.7,-4.7,-11.6
19561227,-3.2,-0.2,-5.8
19561228,-8.6,-4.8,-10.2
19561229,-5,-2.8,-11.4
19561230,-6.7,-3.1,-9
19561231,-6.1,-2.7,-8.6
19570101,-3.9,-1.7,-8.8
19570102,0.5,2,-6.6
19570103,-0.1,5.5,-2.2
19570104,4.7,5.7,-1.8
19570105,8.8,10.2,5.1
19570106,8.1,12.3,6.5
19570107,3.9,6.8,2.8
19570108,3.1,10.6,0.3
19570109,4.6,15.1,-1.5
19570110,1.3,6.7,-1.8
19570111,-1.1,0.5,-1.4
19570112,-1.5,-0.6,-2.8
19570113,-0.4,0.9,-1.7
19570114,-1.8,-0.6,-2.6
19570115,-4.8,-2,-6
19570116,-7.5,-5.4,-9
19570117,-11,-8.5,-12.2
19570118,-8.6,-5.7,-13
19570119,-12.4,-6.2,-16.4
19570120,-10.9,-7.8,-14.6
19570121,-12.6,-4.2,-16.9
19570122,-8.4,-1.4,-14.8
19570123,-10,-5.5,-14.5
19570124,-2.7,1.7,-11.3
19570125,0.7,4.3,-7.3
19570126,1.4,4.8,-3.3
19570127,4.2,6,1.2
19570128,0.5,3.6,-0.4
19570129,1.2,9.2,-3
19570130,3.9,9.2,-3.6
19570131,4.6,8.4,0.4
19570201,10.3,13.2,4.4
19570202,9.3,18.1,4.4
19570203,6.4,13.1,1.1
19570204,7,12,2.2
19570205,3.5,12.2,-0.1
19570206,6.1,11.6,-0.2
19570207,5.4,10.6,3.2
19570208,9.1,12.6,3.4
19570209,6.5,10,5.2
19570210,6.1,10.9,1.8
19570211,3,6.5,1.5
19570212,3.7,6.8,-1
19570213,6.3,8.6,0.8
19570214,4.8,8.9,0.6
19570215,5,8.3,1.9
19570216,1.5,5.4,0.4
19570217,3.8,7.2,-0.3
19570218,2.3,6.2,0.4
19570219,1.1,5.4,-0.3
19570220,4.3,10.5,-3.2
19570221,0.3,4,-0.4
19570222,0.7,5,-3.3
19570223,2.1,3.8,-0.8
19570224,4,6.2,1.7
19570225,8,12,3.3
19570226,6.3,9,4.6
19570227,2.8,6.4,2.2
19570228,1,2.6,0
19570301,-0.9,1.7,-2.2
19570302,-0.2,4.6,-4.8
19570303,0.5,7.8,-5.2
19570304,4.3,13.3,-3
19570305,6.4,13.6,0.2
19570306,9.2,16,1.5
19570307,7.7,10,6.3
19570308,7.3,11.5,5.6
19570309,7.2,10.7,5.4
19570310,2.9,8.4,-0.9
19570311,5,12,-2.8
19570312,6.2,15.6,-1.4
19570313,8.5,17.6,0.4
19570314,12,17.9,3
19570315,11.5,15.6,6.1
19570316,11.8,15.6,10
19570317,11.2,14.8,7.2
19570318,9.9,13.4,8.6
19570319,12.6,18.4,8.7
19570320,13.3,20.7,5
19570321,11.7,15.3,9.5
19570322,11.6,16,6.8
19570323,11.8,17.9,6.6
19570324,10,14.8,7
19570325,9.4,12.6,5.8
19570326,10.7,16.3,3.4
19570327,12.9,17.6,8.7
19570328,10.4,14.7,9
19570329,6.7,9.9,5
19570330,3.9,6.5,1.2
19570331,4.6,5.8,3.2
19570401,6.3,9.9,2.7
19570402,6.5,10.4,3.8
19570403,6.6,10.6,1.6
19570404,10.8,15.5,5.8
19570405,12.9,18,7
19570406,9.8,14.6,5
19570407,4.6,9.3,2.7
19570408,2.5,4.4,0.6
19570409,5.5,10,-1
19570410,8.6,13.8,1.2
19570411,3.6,10,2.9
19570412,1.5,5,0.4
19570413,0.2,4.6,-0.8
19570414,1.7,5.7,-2.4
19570415,1.2,5.4,-0.2
19570416,6.6,12.4,-0.8
19570417,10.2,15.4,1
19570418,7.9,11.9,4
19570419,9.2,11.3,6.8
19570420,7.9,9.4,7.2
19570421,8.2,12.6,3.5
19570422,8.8,14.3,1.4
19570423,10.4,15,3
19570424,11.4,16.3,2.3
19570425,10.3,15,6.1
19570426,12.2,16.6,5.4
19570427,14.9,20.5,6.5
19570428,16,20.5,7.8
19570429,16.8,21.3,8.6
19570430,12.7,17.6,11.8
19570501,6.9,12.2,6.2
19570502,10,13,4.2
19570503,10.1,12.8,5
19570504,9.1,13.2,4.4
19570505,4,8.5,1.6
19570506,1,3.8,-1.2
19570507,0.6,3.4,0
19570508,4.8,9.4,-2.3
19570509,9.4,14,-1
19570510,11.5,17.6,2.9
19570511,14,20,5.2
19570512,14,18.7,10
19570513,13.4,17.7,8.5
19570514,15.3,20,8.6
19570515,18.2,23.8,8.3
19570516,10.4,20.4,9
19570517,11.1,13.6,7.7
19570518,14.8,19.3,6.8
19570519,11.7,19.2,9.2
19570520,8.4,10.3,7
19570521,10.6,14.4,7.6
19570522,9.4,12.6,7.7
19570523,12.4,17.2,7.3
19570524,10.6,12.8,7.4
19570525,11.6,13.3,10.4
19570526,6.9,11.1,5.1
19570527,5.8,7.4,3.1
19570528,6.9,9.2,4.8
19570529,10.1,13.7,4.1
19570530,13.2,17.8,2.6
19570531,13.4,19.6,9.4
19570601,16,21.6,8.6
19570602,16.4,23.2,8.6
19570603,18.3,25,10.2
19570604,13,18,12.3
19570605,11.6,15.5,10.8
19570606,15.2,20.4,8.9
19570607,14.8,18.6,10.4
19570608,18.9,23.5,11.1
